"TYPE","VOCAB","CODE","STANDARD_CONCEPT_ID","STANDARD_VOCABULARY_ID","STANDARD_DOMAIN_ID"
"CABG","ICD10PCS","021048W",42894252,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0210493",2724746,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0210498",2724747,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0210499",2724748,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021049C",2724749,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021049F",2724750,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021049W",2724751,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104A3",2724752,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104A8",2724753,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104A9",2724754,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104AC",2724755,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104AF",2724756,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104AW",2724757,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104D4",2724758,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104J3",2724759,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104J8",2724760,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104J9",2724761,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104JC",2724762,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104JF",2724763,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104JW",2724764,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104K3",2724765,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104K8",2724766,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104K9",2725213,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104KC",2725214,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104KF",2725215,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104KW",2725216,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104Z3",2725217,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104Z8",2725218,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104Z9",2725219,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104ZC",2725220,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02104ZF",2725221,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211083",42894253,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211088",42894254,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211089",42894255,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021108C",42894256,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021108F",42894257,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021108W",42894258,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211093",2725222,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211098",2725223,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211099",2725224,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021109C",2725225,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021109F",2725226,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021109W",2725227,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110A3",2725228,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110A8",2725229,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110A9",2725230,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110AC",2725231,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110AF",2725232,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110AW",2725233,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110J3",2725234,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110J8",2725235,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110J9",2725236,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110JC",2725237,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110JF",2725238,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110JW",2725239,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110K3",2725240,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110K8",2725241,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110K9",2725242,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110KC",2725243,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110KF",2725244,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110KW",2725245,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110Z3",2725246,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110Z8",2725247,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110Z9",2725248,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110ZC",2725249,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02110ZF",2725250,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211344",2725251,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02113D4",2725252,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211444",2725253,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211483",42894223,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211488",42894224,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211489",42894225,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021148C",42894226,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021148F",42894227,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021148W",42894228,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211493",2725254,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211498",2725255,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0211499",2725256,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021149C",2725257,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021149F",2725258,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021149W",2725259,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114A3",2725260,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114A8",2725261,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114A9",2725262,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114AC",2725263,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114AF",2725264,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114AW",2725265,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114D4",2725266,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114J3",2725267,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114J8",2725268,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114J9",2725269,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114JC",2725270,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114JF",2725271,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114JW",2725272,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114K3",2725273,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114K8",2725274,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114K9",2725275,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114KC",2725276,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114KF",2725277,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114KW",2725278,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114Z3",2725279,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114Z8",2725280,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114Z9",2725281,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114ZC",2725282,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02114ZF",2725283,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212083",42894229,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212088",42894230,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212089",42894231,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021208C",42894232,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021208F",42894233,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021208W",42894234,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212093",2725284,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212098",2725285,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212099",2725286,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021209C",2725287,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021209F",2725288,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021209W",2725289,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120A3",2725290,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120A8",2725291,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120A9",2725292,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120AC",2725293,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120AF",2725294,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120AW",2725295,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120J3",2725296,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120J8",2725297,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120J9",2725298,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120JC",2725299,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120JF",2725300,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120JW",2725301,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120K3",2725302,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120K8",2725303,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120K9",2725304,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120KC",2725305,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120KF",2725306,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120KW",2725307,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120Z3",2725308,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120Z8",2725309,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120Z9",2725310,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120ZC",2725311,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02120ZF",2725312,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212344",2725313,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02123D4",2725314,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212444",2725315,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212483",42894235,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212488",42894236,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212489",42894237,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021248C",42894238,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021248F",42894239,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021248W",42894240,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212493",2725316,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212498",2725317,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0212499",2725318,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021249C",2725319,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021249F",2725320,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021249W",2725321,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124A3",2725322,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124A8",2725323,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124A9",2725324,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124AC",2725325,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124AF",2725326,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124AW",2725327,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124D4",2725328,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124J3",2725329,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124J8",2725330,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124J9",2725331,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124JC",2725332,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124JF",2725333,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124JW",2725334,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124K3",2725335,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124K8",2725336,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124K9",2725337,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124KC",2725338,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124KF",2725339,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124KW",2725340,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124Z3",2725341,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124Z8",2725342,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124Z9",2725343,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124ZC",2725344,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02124ZF",2725345,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213083",42894398,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213088",42894399,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213089",42894400,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021308C",42894401,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021308F",42894402,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021308W",42894403,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213093",2725346,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213098",2725347,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213099",2725348,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021309C",2725349,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021309F",2725350,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021309W",2725351,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130A3",2725352,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130A8",2725353,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130A9",2725354,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130AC",2725355,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130AF",2725356,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130AW",2725357,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130J3",2725358,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130J8",2725359,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130J9",2725360,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130JC",2725361,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130JF",2725362,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130JW",2725363,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130K3",2725364,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130K8",2725365,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130K9",2725366,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130KC",2725367,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130KF",2725368,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130KW",2725369,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130Z3",2725370,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130Z8",2725371,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130Z9",2725372,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130ZC",2725373,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02130ZF",2725374,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213344",2725375,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02133D4",2725376,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213444",2725377,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213483",42894404,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213488",42894405,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213489",42894406,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021348C",42894407,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021348F",42894408,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021348W",42894409,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213493",2725378,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213498",2725379,"ICD10PCS","Procedure"
"CABG","ICD10PCS","0213499",2725380,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021349C",2725381,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021349F",2725382,"ICD10PCS","Procedure"
"CABG","ICD10PCS","021349W",2725383,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134A3",2725384,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134A8",2725385,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134A9",2725386,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134AC",2725387,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134AF",2725388,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134AW",2725389,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134D4",2725390,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134J3",2725391,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134J8",2725392,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134J9",2725393,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134JC",2725394,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134JF",2725395,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134JW",2725396,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134K3",2725397,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134K8",2725398,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134K9",2725399,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134KC",2725400,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134KF",2725401,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134KW",2725402,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134Z3",2725403,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134Z8",2725404,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134Z9",2725405,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134ZC",2725406,"ICD10PCS","Procedure"
"CABG","ICD10PCS","02134ZF",2725407,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","02JA0ZZ",2726370,"ICD10PCS","Procedure"
"ExciLysisPeriAdhesions","ICD10PCS","07NP0ZZ",2739909,"ICD10PCS","Procedure"
"ExciLysisPeriAdhesions","ICD10PCS","07NP3ZZ",2739910,"ICD10PCS","Procedure"
"ExciLysisPeriAdhesions","ICD10PCS","07NP4ZZ",2739911,"ICD10PCS","Procedure"
"mastectomy","ICD10PCS","07T50ZZ",2740660,"ICD10PCS","Procedure"
"mastectomy","ICD10PCS","07T60ZZ",2740662,"ICD10PCS","Procedure"
"mastectomy","ICD10PCS","07T70ZZ",2740664,"ICD10PCS","Procedure"
"mastectomy","ICD10PCS","07T80ZZ",2740666,"ICD10PCS","Procedure"
"mastectomy","ICD10PCS","07T90ZZ",2740668,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B110D6",2741577,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B110F4",2741578,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B110Z4",2741579,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B510ZZ",2741600,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B520ZZ",2741605,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B530ZZ",2741799,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B540ZZ",2741804,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B550ZZ",2741809,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B560ZZ",2741814,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B570ZZ",2741819,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B580ZZ",2741824,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B590ZZ",2741829,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5B0ZZ",2741834,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5C0ZZ",2741839,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5D0ZZ",2741844,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5F0ZZ",2741849,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5G0ZZ",2741854,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5H0ZZ",2741859,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5J0ZZ",2742054,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5K0ZZ",2742059,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5L0ZZ",2742064,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5M0ZZ",2742069,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5N0ZZ",2742074,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5P0ZZ",2742077,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5R0ZZ",2742080,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B5S0ZZ",2742083,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B710DZ",2742087,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B710ZZ",2742088,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B720DZ",2742097,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B720ZZ",2742098,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B730DZ",2742107,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B730ZZ",2742108,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B740DZ",2742310,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B740ZZ",2742311,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B750DZ",2742320,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B750ZZ",2742321,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B760DZ",2742330,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B760ZZ",2742331,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B770DZ",2742340,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B770ZZ",2742341,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B780DZ",2742350,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B780ZZ",2742351,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B790DZ",2742360,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B790ZZ",2742361,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B7B0DZ",2742370,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B7B0ZZ",2742371,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9100Z",2742575,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B910ZX",2742576,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B910ZZ",2742577,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9200Z",2742590,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B920ZX",2742591,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B920ZZ",2742592,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9300Z",2742605,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B930ZX",2742606,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B930ZZ",2742607,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9400Z",2742620,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B940ZX",2742621,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B940ZZ",2742622,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9500Z",2742833,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B950ZX",2742834,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B950ZZ",2742835,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9600Z",2742848,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B960ZX",2742849,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B960ZZ",2742850,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9700Z",2742863,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B970ZX",2742864,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B970ZZ",2742865,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9800Z",2742878,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B980ZX",2742879,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B980ZZ",2742880,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9900Z",2743094,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B990ZX",2743095,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B990ZZ",2743096,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9B00Z",2743109,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9B0ZX",2743110,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9B0ZZ",2743111,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9C00Z",2743124,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9C0ZX",2743125,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9C0ZZ",2743126,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9D00Z",2743139,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9D0ZX",2743140,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9D0ZZ",2743141,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9F00Z",2743154,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9F0ZX",2743347,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9F0ZZ",2743348,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9G00Z",2743361,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9G0ZX",2743362,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9G0ZZ",2743363,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9H00Z",2743376,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9H0ZX",2743377,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9H0ZZ",2743378,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9J00Z",2743391,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9J0ZX",2743392,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9J0ZZ",2743393,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9K00Z",2743406,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9K0ZX",2743407,"ICD10PCS","Procedure"
"thoracotomy","ICD10PCS","0B9K0ZZ",2743408,"ICD10PCS","Procedure"
